alpha,call_id,ema_ms,end_to_end_ms,feat_ms,feature_type,final_S,first_alert_ms,fwd_ms,kind,label,load_ms,n_segments,peak_seg_ms,prob,rep,score_S,segment_id,tau,total_call_ms
,,0.002292,14.219792,11.651511,mfcc,,,1.429739,segment,1,1.13625,,,0.9999994039535522,2,0.6999995827674865,vishing_558_3,,
,,0.001146,8.712396,7.792084,mfcc,,,0.19401,segment,1,0.725156,,,0.9999994039535522,3,0.6999995827674865,vishing_558_3,,
,,0.000834,7.540209,6.773072,mfcc,,,0.1625,segment,1,0.603803,,,0.9999994039535522,4,0.6999995827674865,vishing_558_3,,
,,0.001198,7.40776,6.719479,mfcc,,,0.170885,segment,1,0.516198,,,0.9999994039535522,5,0.6999995827674865,vishing_558_3,,
,,0.000833,7.751354,7.040521,mfcc,,,0.161927,segment,1,0.548073,,,0.9999994039535522,6,0.6999995827674865,vishing_558_3,,
,,0.001927,7.188958,6.542813,mfcc,,,0.139583,segment,1,0.504635,,,0.9999994039535522,7,0.6999995827674865,vishing_558_3,,
,,0.000625,6.971302,6.373542,mfcc,,,0.13151,segment,1,0.465625,,,0.9999994039535522,8,0.6999995827674865,vishing_558_3,,
,,0.000729,7.111198,6.508907,mfcc,,,0.147864,segment,1,0.453698,,,0.9999994039535522,9,0.6999995827674865,vishing_558_3,,
0.3,vishing_257,,,,mfcc,0.9999176887248897,7.1025,,call,1,,8,7.093802,,,,,0.3,36.335
0.3,vishing_44,,,,mfcc,0.9996525623152821,6.290886,,call,1,,8,12.88875,,,,,0.3,48.15599
0.3,vishing_304,,,,mfcc,0.9999970079470263,2.940572,,call,1,,353,14.138854,,,,,0.3,1683.74703
0.3,vishing_617,,,,mfcc,0.9999979824112497,18.00474,,call,1,,357,10.794531,,,,,0.3,1666.079843
0.3,vishing_366,,,,mfcc,0.9999915883373172,17.282083,,call,1,,66,11.454374,,,,,0.3,351.529427
0.3,vishing_552,,,,mfcc,0.9980070970015569,5.334635,,call,1,,50,8.542552,,,,,0.3,232.558906
0.3,vishing_457,,,,mfcc,0.9975644514334201,8.539063,,call,1,,5,7.900052,,,,,0.3,32.384063
0.3,vishing_234,,,,mfcc,0.9953907650936245,7.529688,,call,1,,7,7.847135,,,,,0.3,47.187708
0.3,vishing_168,,,,mfcc,0.9997811493899107,6.489791,,call,1,,7,9.366927,,,,,0.3,47.250156
0.3,vishing_479,,,,mfcc,0.7964670007792234,8.140573,,call,1,,7,7.898542,,,,,0.3,43.615938
0.3,vishing_228,,,,mfcc,0.9918988001227378,6.519948,,call,1,,4,6.271823,,,,,0.3,21.118594
0.3,vishing_248,,,,mfcc,0.9999766450363488,7.891406,,call,1,,11,7.715781,,,,,0.3,42.037031
0.3,vishing_445,,,,mfcc,0.9317327494412506,6.554427,,call,1,,28,10.656927,,,,,0.3,181.230313
0.3,vishing_178,,,,mfcc,0.9999981480978425,7.461875,,call,1,,22,6.848541,,,,,0.3,66.126042
0.3,vishing_679,,,,mfcc,0.9927109642773164,6.665156,,call,1,,11,7.87849,,,,,0.3,66.272708
0.3,vishing_601,,,,mfcc,0.9999977082575986,8.041718,,call,1,,34,7.703489,,,,,0.3,126.559166
0.3,vishing_211,,,,mfcc,0.9997797913122652,7.434792,,call,1,,7,9.680208,,,,,0.3,45.745364
0.3,vishing_453,,,,mfcc,0.9992557417932242,3.680729,,call,1,,108,7.15401,,,,,0.3,357.129635
0.3,vishing_432,,,,mfcc,0.9999923588342922,5.022604,,call,1,,30,10.54474,,,,,0.3,105.56151
0.3,vishing_88,,,,mfcc,0.9948726191602735,5.142552,,call,1,,18,8.512135,,,,,0.3,74.373334
0.3,vishing_255,,,,mfcc,0.9665096010380283,5.400729,,call,1,,10,7.377865,,,,,0.3,29.768698
0.3,vishing_434,,,,mfcc,0.9986720354382574,8.903125,,call,1,,7,8.729532,,,,,0.3,37.416979
0.3,vishing_208,,,,mfcc,0.9999457665543305,7.121354,,call,1,,11,7.613906,,,,,0.3,49.133333
0.3,vishing_615,,,,mfcc,0.9999953587392516,1.789219,,call,1,,29,13.875417,,,,,0.3,109.305052
0.3,vishing_393,,,,mfcc,0.9946308000945823,2.329114,,call,1,,26,8.662136,,,,,0.3,104.214479
0.3,vishing_375,,,,mfcc,0.999424054817112,11.607865,,call,1,,33,12.207916,,,,,0.3,172.929532
0.3,vishing_542,,,,mfcc,0.6256477199792861,9.326927,,call,1,,3,8.105365,,,,,0.3,17.402083
0.3,vishing_112,,,,mfcc,0.9999812032136651,6.295937,,call,1,,12,10.889583,,,,,0.3,80.3325
0.3,vishing_602,,,,mfcc,0.9999656969597952,4.464323,,call,1,,41,12.970781,,,,,0.3,179.311719
0.3,vishing_118,,,,mfcc,0.9638952518286532,8.757396,,call,1,,15,8.454271,,,,,0.3,65.466614
0.3,vishing_82,,,,mfcc,0.9991517930518388,2.617604,,call,1,,6,7.102343,,,,,0.3,20.556198
0.3,vishing_217,,,,mfcc,0.9999994407419939,4.914323,,call,1,,12,8.288854,,,,,0.3,71.962761
0.3,vishing_226,,,,mfcc,0.9997581544722138,8.828281,,call,1,,7,8.68875,,,,,0.3,50.208698
0.3,vishing_417,,,,mfcc,0.9999996912936178,10.319531,,call,1,,17,11.705729,,,,,0.3,115.211823
0.3,vishing_520,,,,mfcc,0.9999894837477217,9.442136,,call,1,,90,11.583906,,,,,0.3,459.349479
0.3,vishing_338,,,,mfcc,0.9999876110218775,5.923125,,call,1,,38,8.661927,,,,,0.3,228.172135
0.3,vishing_575,,,,mfcc,0.9999928964880237,3.799896,,call,1,,40,8.947083,,,,,0.3,227.798698
0.3,vishing_600,,,,mfcc,0.909977068901062,9.720365,,call,1,,2,7.941198,,,,,0.3,13.735052
0.3,vishing_446,,,,mfcc,0.9974503086762975,1.562031,,call,1,,17,9.205625,,,,,0.3,55.939375
0.3,vishing_444,,,,mfcc,0.999978018877841,5.611927,,call,1,,9,11.262604,,,,,0.3,52.978281
0.3,vishing_597,,,,mfcc,0.9998812254132181,7.502135,,call,1,,104,12.952968,,,,,0.3,572.680729
0.3,vishing_368,,,,mfcc,0.9998240240471186,8.129115,,call,1,,222,13.555052,,,,,0.3,1122.298125
0.3,vishing_360,,,,mfcc,0.9999999678496225,12.727604,,call,1,,31,12.357552,,,,,0.3,199.018854
0.3,vishing_173,,,,mfcc,0.9950146842089487,10.042604,,call,1,,14,8.628333,,,,,0.3,53.824948
0.3,vishing_671,,,,mfcc,0.9729952527284621,6.502865,,call,1,,3,7.400833,,,,,0.3,20.367552
0.3,vishing_53,,,,mfcc,0.9098735618591308,7.959688,,call,1,,2,13.95151,,,,,0.3,21.919688
0.3,vishing_653,,,,mfcc,0.9999613442730391,6.464427,,call,1,,131,13.63875,,,,,0.3,667.418281
0.3,vishing_242,,,,mfcc,0.9997437692058861,11.585885,,call,1,,7,9.177448,,,,,0.3,43.922812
0.3,vishing_86,,,,mfcc,0.996016446852684,7.743958,,call,1,,5,10.508906,,,,,0.3,40.85724
0.3,vishing_192,,,,mfcc,0.9997115637406824,5.33573,,call,1,,7,8.80224,,,,,0.3,44.397136
,,0.001406,0.935,0.013334,egemaps,,,0.616458,segment,0,0.303802,,,0.007897627539932728,0,0.005528339277952909,d02j12s000857_29,,
,,0.000468,0.840416,0.008177,egemaps,,,0.634219,segment,0,0.197552,,,0.007897627539932728,1,0.005528339277952909,d02j12s000857_29,,
,,0.00052,0.205468,0.006667,egemaps,,,0.051042,segment,0,0.147239,,,0.007897627539932728,2,0.005528339277952909,d02j12s000857_29,,
,,0.000416,0.173437,0.005677,egemaps,,,0.041823,segment,0,0.125521,,,0.007897627539932728,3,0.005528339277952909,d02j12s000857_29,,
,,0.000365,0.160886,0.005625,egemaps,,,0.038229,segment,0,0.116667,,,0.007897627539932728,4,0.005528339277952909,d02j12s000857_29,,
,,0.000261,0.155521,0.005,egemaps,,,0.037031,segment,0,0.113229,,,0.007897627539932728,5,0.005528339277952909,d02j12s000857_29,,
,,0.000312,0.154479,0.005,egemaps,,,0.036615,segment,0,0.112552,,,0.007897627539932728,6,0.005528339277952909,d02j12s000857_29,,
,,0.000313,0.149219,0.005156,egemaps,,,0.035156,segment,0,0.108594,,,0.007897627539932728,7,0.005528339277952909,d02j12s000857_29,,
,,0.000313,0.147188,0.004948,egemaps,,,0.03526,segment,0,0.106667,,,0.007897627539932728,8,0.005528339277952909,d02j12s000857_29,,
,,0.000312,0.1475,0.004948,egemaps,,,0.035209,segment,0,0.107031,,,0.007897627539932728,9,0.005528339277952909,d02j12s000857_29,,
,,0.000365,0.542552,0.00651,egemaps,,,0.053125,segment,1,0.482552,,,1.0,0,0.7,vishing_366_52,,
,,0.000313,0.506458,0.005781,egemaps,,,0.045625,segment,1,0.454739,,,1.0,1,0.7,vishing_366_52,,
,,0.000364,0.439271,0.005209,egemaps,,,0.044375,segment,1,0.389323,,,1.0,2,0.7,vishing_366_52,,
,,0.000313,0.464792,0.005469,egemaps,,,0.046614,segment,1,0.412396,,,1.0,3,0.7,vishing_366_52,,
,,0.000365,0.430573,0.005416,egemaps,,,0.043802,segment,1,0.38099,,,1.0,4,0.7,vishing_366_52,,
,,0.000416,0.44151,0.005312,egemaps,,,0.043282,segment,1,0.3925,,,1.0,5,0.7,vishing_366_52,,
,,0.000261,0.455938,0.005417,egemaps,,,0.042187,segment,1,0.408073,,,1.0,6,0.7,vishing_366_52,,
,,0.000365,0.439583,0.005261,egemaps,,,0.043541,segment,1,0.390416,,,1.0,7,0.7,vishing_366_52,,
,,0.000313,0.443281,0.005416,egemaps,,,0.043125,segment,1,0.394427,,,1.0,8,0.7,vishing_366_52,,
,,0.000365,0.448021,0.005364,egemaps,,,0.044531,segment,1,0.397761,,,1.0,9,0.7,vishing_366_52,,
,,0.000365,0.412344,0.006927,egemaps,,,0.046198,segment,0,0.358854,,,0.001933300169184804,0,0.0013533101184293626,d01j020s006622_3,,
,,0.000312,0.349427,0.005261,egemaps,,,0.04125,segment,0,0.302604,,,0.001933300169184804,1,0.0013533101184293626,d01j020s006622_3,,
,,0.000364,0.316667,0.005313,egemaps,,,0.040625,segment,0,0.270365,,,0.001933300169184804,2,0.0013533101184293626,d01j020s006622_3,,
,,0.000364,0.318385,0.005469,egemaps,,,0.04224,segment,0,0.270312,,,0.001933300169184804,3,0.0013533101184293626,d01j020s006622_3,,
,,0.000729,0.312448,0.005208,egemaps,,,0.040417,segment,0,0.266094,,,0.001933300169184804,4,0.0013533101184293626,d01j020s006622_3,,
,,0.000364,0.316198,0.005157,egemaps,,,0.041302,segment,0,0.269375,,,0.001933300169184804,5,0.0013533101184293626,d01j020s006622_3,,
,,0.000364,0.312031,0.005417,egemaps,,,0.039479,segment,0,0.266771,,,0.001933300169184804,6,0.0013533101184293626,d01j020s006622_3,,
,,0.000364,0.312239,0.005104,egemaps,,,0.040261,segment,0,0.26651,,,0.001933300169184804,7,0.0013533101184293626,d01j020s006622_3,,
,,0.000312,0.309635,0.005,egemaps,,,0.039688,segment,0,0.264635,,,0.001933300169184804,8,0.0013533101184293626,d01j020s006622_3,,
,,0.00026,0.318333,0.005261,egemaps,,,0.044375,segment,0,0.268437,,,0.001933300169184804,9,0.0013533101184293626,d01j020s006622_3,,
,,0.000938,0.638177,0.010625,egemaps,,,0.049218,segment,0,0.577396,,,0.009204394184052944,0,0.006443075928837061,d04j18s014737_2,,
,,0.000364,0.60526,0.00599,egemaps,,,0.04599,segment,0,0.552916,,,0.009204394184052944,1,0.006443075928837061,d04j18s014737_2,,
,,0.000364,0.537239,0.005468,egemaps,,,0.053855,segment,0,0.477552,,,0.009204394184052944,2,0.006443075928837061,d04j18s014737_2,,
,,0.000364,0.481927,0.005365,egemaps,,,0.043802,segment,0,0.432396,,,0.009204394184052944,3,0.006443075928837061,d04j18s014737_2,,
,,0.00026,0.460937,0.00526,egemaps,,,0.043125,segment,0,0.412292,,,0.009204394184052944,4,0.006443075928837061,d04j18s014737_2,,
,,0.000365,0.462188,0.005469,egemaps,,,0.042135,segment,0,0.414219,,,0.009204394184052944,5,0.006443075928837061,d04j18s014737_2,,
,,0.000313,0.463594,0.005157,egemaps,,,0.042239,segment,0,0.415885,,,0.009204394184052944,6,0.006443075928837061,d04j18s014737_2,,
,,0.000313,0.459688,0.005208,egemaps,,,0.041927,segment,0,0.41224,,,0.009204394184052944,7,0.006443075928837061,d04j18s014737_2,,
,,0.000417,0.47474,0.005312,egemaps,,,0.05349,segment,0,0.415521,,,0.009204394184052944,8,0.006443075928837061,d04j18s014737_2,,
,,0.000312,0.48526,0.005156,egemaps,,,0.041459,segment,0,0.438333,,,0.009204394184052944,9,0.006443075928837061,d04j18s014737_2,,
,,0.000365,0.376771,0.006407,egemaps,,,0.043385,segment,1,0.326614,,,1.0,0,0.7,vishing_304_49,,
,,0.000364,0.371979,0.005625,egemaps,,,0.041563,segment,1,0.324427,,,1.0,1,0.7,vishing_304_49,,
,,0.000364,0.316666,0.005104,egemaps,,,0.039219,segment,1,0.271979,,,1.0,2,0.7,vishing_304_49,,
,,0.000365,0.316667,0.005104,egemaps,,,0.040156,segment,1,0.271042,,,1.0,3,0.7,vishing_304_49,,
,,0.000365,0.313698,0.005104,egemaps,,,0.038438,segment,1,0.269791,,,1.0,4,0.7,vishing_304_49,,
,,0.000417,0.311042,0.005,egemaps,,,0.038281,segment,1,0.267344,,,1.0,5,0.7,vishing_304_49,,
,,0.000365,0.311354,0.005105,egemaps,,,0.039062,segment,1,0.266822,,,1.0,6,0.7,vishing_304_49,,
,,0.000416,0.312448,0.005157,egemaps,,,0.038802,segment,1,0.268073,,,1.0,7,0.7,vishing_304_49,,
,,0.000312,0.310937,0.005261,egemaps,,,0.038802,segment,1,0.266562,,,1.0,8,0.7,vishing_304_49,,
,,0.000313,0.311094,0.005104,egemaps,,,0.03901,segment,1,0.266667,,,1.0,9,0.7,vishing_304_49,,
,,0.000364,0.533125,0.00651,egemaps,,,0.077084,segment,0,0.449167,,,0.007334965281188488,0,0.005134475696831941,d02j12s000074_6,,
,,0.000364,0.531198,0.005417,egemaps,,,0.073073,segment,0,0.452344,,,0.007334965281188488,1,0.005134475696831941,d02j12s000074_6,,
,,0.000365,0.414011,0.005156,egemaps,,,0.042448,segment,0,0.366042,,,0.007334965281188488,2,0.005134475696831941,d02j12s000074_6,,
,,0.000312,0.403802,0.005417,egemaps,,,0.041198,segment,0,0.356875,,,0.007334965281188488,3,0.005134475696831941,d02j12s000074_6,,
,,0.000364,0.400208,0.005312,egemaps,,,0.040261,segment,0,0.354271,,,0.007334965281188488,4,0.005134475696831941,d02j12s000074_6,,
,,0.000365,0.40349,0.00526,egemaps,,,0.041094,segment,0,0.356771,,,0.007334965281188488,5,0.005134475696831941,d02j12s000074_6,,
,,0.000365,0.402136,0.005208,egemaps,,,0.04099,segment,0,0.355573,,,0.007334965281188488,6,0.005134475696831941,d02j12s000074_6,,
,,0.000313,0.403125,0.005729,egemaps,,,0.040208,segment,0,0.356875,,,0.007334965281188488,7,0.005134475696831941,d02j12s000074_6,,
,,0.000313,0.401563,0.005156,egemaps,,,0.040729,segment,0,0.355365,,,0.007334965281188488,8,0.005134475696831941,d02j12s000074_6,,
,,0.000365,0.399115,0.005052,egemaps,,,0.040052,segment,0,0.353646,,,0.007334965281188488,9,0.005134475696831941,d02j12s000074_6,,
,,0.000313,0.267136,0.009063,egemaps,,,0.041614,segment,1,0.216146,,,0.9999992847442627,0,0.6999994993209838,vishing_653_85,,
,,0.000261,0.185781,0.005052,egemaps,,,0.03677,segment,1,0.143698,,,0.9999992847442627,1,0.6999994993209838,vishing_653_85,,
,,0.00026,0.195052,0.005157,egemaps,,,0.03625,segment,1,0.153385,,,0.9999992847442627,2,0.6999994993209838,vishing_653_85,,
,,0.000261,0.177709,0.004948,egemaps,,,0.035677,segment,1,0.136823,,,0.9999992847442627,3,0.6999994993209838,vishing_653_85,,
,,0.000313,0.174428,0.004948,egemaps,,,0.035833,segment,1,0.133334,,,0.9999992847442627,4,0.6999994993209838,vishing_653_85,,
,,0.000365,0.176875,0.005052,egemaps,,,0.035677,segment,1,0.135781,,,0.9999992847442627,5,0.6999994993209838,vishing_653_85,,
,,0.000365,0.17474,0.005053,egemaps,,,0.035364,segment,1,0.133958,,,0.9999992847442627,6,0.6999994993209838,vishing_653_85,,
,,0.000312,0.175,0.004896,egemaps,,,0.035417,segment,1,0.134375,,,0.9999992847442627,7,0.6999994993209838,vishing_653_85,,
,,0.000312,0.172968,0.004948,egemaps,,,0.035156,segment,1,0.132552,,,0.9999992847442627,8,0.6999994993209838,vishing_653_85,,
,,0.000313,0.171979,0.005,egemaps,,,0.034739,segment,1,0.131927,,,0.9999992847442627,9,0.6999994993209838,vishing_653_85,,
,,0.00026,0.383333,0.006563,egemaps,,,0.04375,segment,0,0.33276,,,0.013470297679305077,0,0.009429208375513552,d01j04s006795_22,,
,,0.000417,0.44,0.00526,egemaps,,,0.110417,segment,0,0.323906,,,0.013470297679305077,1,0.009429208375513552,d01j04s006795_22,,
,,0.000313,0.329896,0.005156,egemaps,,,0.038854,segment,0,0.285573,,,0.013470297679305077,2,0.009429208375513552,d01j04s006795_22,,
,,0.000364,0.326562,0.005261,egemaps,,,0.03875,segment,0,0.282187,,,0.013470297679305077,3,0.009429208375513552,d01j04s006795_22,,
,,0.000364,0.324219,0.005156,egemaps,,,0.037969,segment,0,0.28073,,,0.013470297679305077,4,0.009429208375513552,d01j04s006795_22,,
,,0.000625,0.341458,0.006198,egemaps,,,0.044948,segment,0,0.289687,,,0.013470297679305077,5,0.009429208375513552,d01j04s006795_22,,
,,0.000469,0.406302,0.029791,egemaps,,,0.0425,segment,0,0.333542,,,0.013470297679305077,6,0.009429208375513552,d01j04s006795_22,,
,,0.000417,0.328438,0.005156,egemaps,,,0.039844,segment,0,0.283021,,,0.013470297679305077,7,0.009429208375513552,d01j04s006795_22,,
,,0.000313,0.322969,0.005208,egemaps,,,0.039323,segment,0,0.278125,,,0.013470297679305077,8,0.009429208375513552,d01j04s006795_22,,
,,0.000312,0.323281,0.005052,egemaps,,,0.03974,segment,0,0.278177,,,0.013470297679305077,9,0.009429208375513552,d01j04s006795_22,,
,,0.000312,0.412656,0.00625,egemaps,,,0.042448,segment,1,0.363646,,,1.0,0,0.7,vishing_617_334,,
,,0.000416,0.822395,0.005052,egemaps,,,0.486354,segment,1,0.330573,,,1.0,1,0.7,vishing_617_334,,
,,0.000365,0.398177,0.005365,egemaps,,,0.085885,segment,1,0.306562,,,1.0,2,0.7,vishing_617_334,,
,,0.000365,0.351771,0.005209,egemaps,,,0.040937,segment,1,0.30526,,,1.0,3,0.7,vishing_617_334,,
,,0.000365,0.404583,0.005261,egemaps,,,0.097447,segment,1,0.30151,,,1.0,4,0.7,vishing_617_334,,
,,0.000417,0.346146,0.005157,egemaps,,,0.04026,segment,1,0.300312,,,1.0,5,0.7,vishing_617_334,,
,,0.000312,0.359271,0.005313,egemaps,,,0.040521,segment,1,0.313125,,,1.0,6,0.7,vishing_617_334,,
,,0.000313,0.346146,0.005156,egemaps,,,0.039739,segment,1,0.300938,,,1.0,7,0.7,vishing_617_334,,
,,0.000364,0.346718,0.005052,egemaps,,,0.039844,segment,1,0.301458,,,1.0,8,0.7,vishing_617_334,,
,,0.000364,0.344583,0.00526,egemaps,,,0.039271,segment,1,0.299688,,,1.0,9,0.7,vishing_617_334,,
,,0.000416,0.680312,0.006979,egemaps,,,0.083386,segment,0,0.589531,,,0.005989294033497572,0,0.0041925058234483,d01j021s007425_1,,
,,0.000417,0.684115,0.005417,egemaps,,,0.128333,segment,0,0.549948,,,0.005989294033497572,1,0.0041925058234483,d01j021s007425_1,,
,,0.000364,0.552448,0.005677,egemaps,,,0.070313,segment,0,0.476094,,,0.005989294033497572,2,0.0041925058234483,d01j021s007425_1,,
,,0.000417,0.545105,0.005729,egemaps,,,0.065104,segment,0,0.473855,,,0.005989294033497572,3,0.0041925058234483,d01j021s007425_1,,
,,0.000364,0.550833,0.005886,egemaps,,,0.066875,segment,0,0.477708,,,0.005989294033497572,4,0.0041925058234483,d01j021s007425_1,,
,,0.000364,0.558541,0.005729,egemaps,,,0.063594,segment,0,0.488854,,,0.005989294033497572,5,0.0041925058234483,d01j021s007425_1,,
,,0.000417,0.543542,0.005677,egemaps,,,0.063021,segment,0,0.474427,,,0.005989294033497572,6,0.0041925058234483,d01j021s007425_1,,
,,0.000364,0.557083,0.005729,egemaps,,,0.067865,segment,0,0.483125,,,0.005989294033497572,7,0.0041925058234483,d01j021s007425_1,,
,,0.000365,0.536979,0.005833,egemaps,,,0.061979,segment,0,0.468802,,,0.005989294033497572,8,0.0041925058234483,d01j021s007425_1,,
,,0.000417,0.54276,0.005573,egemaps,,,0.06302,segment,0,0.47375,,,0.005989294033497572,9,0.0041925058234483,d01j021s007425_1,,
,,0.000365,0.210834,0.008386,egemaps,,,0.04151,segment,1,0.160573,,,0.9999895095825195,0,0.6999926567077637,vishing_453_5,,
,,0.000364,0.145208,0.005052,egemaps,,,0.036771,segment,1,0.103021,,,0.9999895095825195,1,0.6999926567077637,vishing_453_5,,
,,0.000312,0.139062,0.005053,egemaps,,,0.034635,segment,1,0.099062,,,0.9999895095825195,2,0.6999926567077637,vishing_453_5,,
,,0.000312,0.155781,0.004896,egemaps,,,0.053229,segment,1,0.097344,,,0.9999895095825195,3,0.6999926567077637,vishing_453_5,,
,,0.000365,0.139219,0.004948,egemaps,,,0.035052,segment,1,0.098854,,,0.9999895095825195,4,0.6999926567077637,vishing_453_5,,
,,0.000312,0.135416,0.004896,egemaps,,,0.033802,segment,1,0.096406,,,0.9999895095825195,5,0.6999926567077637,vishing_453_5,,
,,0.000364,0.134792,0.004792,egemaps,,,0.033542,segment,1,0.096094,,,0.9999895095825195,6,0.6999926567077637,vishing_453_5,,
,,0.000313,0.133646,0.004895,egemaps,,,0.033073,segment,1,0.095365,,,0.9999895095825195,7,0.6999926567077637,vishing_453_5,,
,,0.000365,0.134271,0.004844,egemaps,,,0.033385,segment,1,0.095677,,,0.9999895095825195,8,0.6999926567077637,vishing_453_5,,
,,0.000313,0.133594,0.004792,egemaps,,,0.032656,segment,1,0.095833,,,0.9999895095825195,9,0.6999926567077637,vishing_453_5,,
,,0.000364,0.441666,0.007136,egemaps,,,0.0425,segment,1,0.391666,,,1.0,0,0.7,vishing_44_0,,
,,0.00052,0.416041,0.005208,egemaps,,,0.040261,segment,1,0.370052,,,1.0,1,0.7,vishing_44_0,,
,,0.000312,0.376458,0.005208,egemaps,,,0.039636,segment,1,0.331302,,,1.0,2,0.7,vishing_44_0,,
,,0.000364,0.374271,0.005052,egemaps,,,0.040417,segment,1,0.328438,,,1.0,3,0.7,vishing_44_0,,
,,0.00026,0.370729,0.005261,egemaps,,,0.039896,segment,1,0.325312,,,1.0,4,0.7,vishing_44_0,,
,,0.000365,0.375209,0.00526,egemaps,,,0.040052,segment,1,0.329532,,,1.0,5,0.7,vishing_44_0,,
,,0.000313,0.370417,0.005156,egemaps,,,0.039167,segment,1,0.325781,,,1.0,6,0.7,vishing_44_0,,
,,0.000312,0.414114,0.005208,egemaps,,,0.040938,segment,1,0.367656,,,1.0,7,0.7,vishing_44_0,,
,,0.000364,0.371146,0.005521,egemaps,,,0.039167,segment,1,0.326094,,,1.0,8,0.7,vishing_44_0,,
,,0.000365,0.376146,0.005209,egemaps,,,0.040833,segment,1,0.329739,,,1.0,9,0.7,vishing_44_0,,
,,0.000313,0.599532,0.007656,egemaps,,,0.075156,segment,0,0.516407,,,0.04739344120025635,0,0.03317540884017944,d01j021s006287_3,,
,,0.000416,0.553541,0.005573,egemaps,,,0.079427,segment,0,0.468125,,,0.04739344120025635,1,0.03317540884017944,d01j021s006287_3,,
,,0.000313,0.483021,0.005364,egemaps,,,0.056198,segment,0,0.421146,,,0.04739344120025635,2,0.03317540884017944,d01j021s006287_3,,
,,0.000365,0.461406,0.005468,egemaps,,,0.043125,segment,0,0.412448,,,0.04739344120025635,3,0.03317540884017944,d01j021s006287_3,,
,,0.00026,0.457187,0.005313,egemaps,,,0.041979,segment,0,0.409635,,,0.04739344120025635,4,0.03317540884017944,d01j021s006287_3,,
,,0.000365,0.472813,0.005312,egemaps,,,0.057969,segment,0,0.409167,,,0.04739344120025635,5,0.03317540884017944,d01j021s006287_3,,
,,0.000364,0.455729,0.005365,egemaps,,,0.041563,segment,0,0.408437,,,0.04739344120025635,6,0.03317540884017944,d01j021s006287_3,,
,,0.000365,0.456354,0.005312,egemaps,,,0.042344,segment,0,0.408333,,,0.04739344120025635,7,0.03317540884017944,d01j021s006287_3,,
,,0.000365,0.461823,0.005364,egemaps,,,0.041302,segment,0,0.414792,,,0.04739344120025635,8,0.03317540884017944,d01j021s006287_3,,
,,0.000417,0.455209,0.005209,egemaps,,,0.041979,segment,0,0.407604,,,0.04739344120025635,9,0.03317540884017944,d01j021s006287_3,,
,,0.000417,0.765573,0.006615,egemaps,,,0.11375,segment,0,0.644791,,,0.06840783357620239,0,0.04788548350334167,d04j18s003763_13,,
,,0.000312,0.700208,0.006198,egemaps,,,0.067396,segment,0,0.626302,,,0.06840783357620239,1,0.04788548350334167,d04j18s003763_13,,
,,0.000417,0.635157,0.005885,egemaps,,,0.063594,segment,0,0.565261,,,0.06840783357620239,2,0.04788548350334167,d04j18s003763_13,,
,,0.000417,0.607188,0.006303,egemaps,,,0.067708,segment,0,0.53276,,,0.06840783357620239,3,0.04788548350334167,d04j18s003763_13,,
,,0.000365,0.600365,0.005677,egemaps,,,0.064062,segment,0,0.530261,,,0.06840783357620239,4,0.04788548350334167,d04j18s003763_13,,
,,0.000416,0.619948,0.005312,egemaps,,,0.066667,segment,0,0.547553,,,0.06840783357620239,5,0.04788548350334167,d04j18s003763_13,,
,,0.000365,0.604584,0.00552,egemaps,,,0.064219,segment,0,0.53448,,,0.06840783357620239,6,0.04788548350334167,d04j18s003763_13,,
,,0.000364,0.601093,0.005417,egemaps,,,0.062969,segment,0,0.532343,,,0.06840783357620239,7,0.04788548350334167,d04j18s003763_13,,
,,0.000417,0.599062,0.005625,egemaps,,,0.063489,segment,0,0.529531,,,0.06840783357620239,8,0.04788548350334167,d04j18s003763_13,,
,,0.000364,0.633281,0.005886,egemaps,,,0.073802,segment,0,0.553229,,,0.06840783357620239,9,0.04788548350334167,d04j18s003763_13,,
,,0.000313,0.589375,0.006823,egemaps,,,0.066458,segment,0,0.515781,,,0.000826105650048703,0,0.000578273955034092,d01j020s003787_1,,
,,0.000365,0.548021,0.005677,egemaps,,,0.062656,segment,0,0.479323,,,0.000826105650048703,1,0.000578273955034092,d01j020s003787_1,,
,,0.000313,0.504531,0.005417,egemaps,,,0.057135,segment,0,0.441666,,,0.000826105650048703,2,0.000578273955034092,d01j020s003787_1,,
,,0.000365,0.503907,0.005521,egemaps,,,0.057864,segment,0,0.440157,,,0.000826105650048703,3,0.000578273955034092,d01j020s003787_1,,
,,0.000365,0.478333,0.005677,egemaps,,,0.042239,segment,0,0.430052,,,0.000826105650048703,4,0.000578273955034092,d01j020s003787_1,,
,,0.000312,0.547448,0.005625,egemaps,,,0.06474,segment,0,0.476771,,,0.000826105650048703,5,0.000578273955034092,d01j020s003787_1,,
,,0.000313,0.604531,0.00599,egemaps,,,0.070833,segment,0,0.527395,,,0.000826105650048703,6,0.000578273955034092,d01j020s003787_1,,
,,0.000365,0.518542,0.005469,egemaps,,,0.058281,segment,0,0.454427,,,0.000826105650048703,7,0.000578273955034092,d01j020s003787_1,,
,,0.000364,0.507396,0.005364,egemaps,,,0.058959,segment,0,0.442709,,,0.000826105650048703,8,0.000578273955034092,d01j020s003787_1,,
,,0.000365,0.478542,0.005364,egemaps,,,0.042917,segment,0,0.429896,,,0.000826105650048703,9,0.000578273955034092,d01j020s003787_1,,
